created_at	|	username	|	userid	|	tweet_id_str	|	in_reply_to_user_id	|	text	|	EndColumn
Fri Feb 17 19:33:36 +0000 2017	|	Ed Markey	|	21406834	|	832674376067674120	|	null	|	I voted NO on #pollutingPruitt's nomination. If Pruitt, @realDonaldTrump &amp; Republicans have their way we could be a nation without the @EPA	|	$#%
Fri Feb 17 19:36:51 +0000 2017	|	Ed Markey	|	21406834	|	832675194359554051	|	null	|	Americans want clean H20, clean air, to protect health of their kids &amp; #cleanenergy. These are the values that we must continue fighting for	|	$#%
Fri Feb 17 19:39:48 +0000 2017	|	Senator Tim Kaine	|	172858784	|	832675935958757376	|	null	|	Requesting ICE provide more details about the raid near an Alexandria church shelter https://t.co/z02C5dp9iT	|	$#%
Fri Feb 17 19:40:33 +0000 2017	|	Martin Heinrich	|	1099199839	|	832676124765229056	|	null	|	In New Mexico, we know that water is life. #PollutingPruitt https://t.co/6S7r62WQnn	|	$#%
Fri Feb 17 19:42:29 +0000 2017	|	Ben Sasse	|	1480852568	|	832676611946209285	|	null	|	National security should obviously be a bipartisan/nonpartisan issue. https://t.co/6PWm1jfdZZ	|	$#%
Fri Feb 17 19:43:59 +0000 2017	|	Sen. Maggie Hassan	|	946549322	|	832676989349748737	|	null	|	Russia's attempts to influence our elections threaten our security &amp; democracy. I'm calling for a full investigation https://t.co/mzWNYrX0hF	|	$#%
Fri Feb 17 19:44:29 +0000 2017	|	Mark Warner	|	7429102	|	832677114004385792	|	null	|	Called on @ICEgov to start providing answers about the # of raids that are causing fear &amp; panic in our communities https://t.co/I1xVa3hf5k	|	$#%
Fri Feb 17 19:45:13 +0000 2017	|	Ben Sasse	|	1480852568	|	832677299992432641	|	null	|	I'm a little disappointed because my wife said I can't wear a powdered wig... https://t.co/kTtePbhq28	|	$#%
Fri Feb 17 19:45:18 +0000 2017	|	Martin Heinrich	|	1099199839	|	832677323350564866	|	null	|	I will hold #Pruitt accountable for cleaning up toxic abandoned hardrock mines in the West like the Gold King.	|	$#%
Fri Feb 17 19:46:03 +0000 2017	|	John McCain	|	19394188	|	832677511565864960	|	null	|	We must never cease to believe in the moral superiority of our values — truth against falsehood,freedom against tyr… https://t.co/qRYuIKiYng	|	$#%
Fri Feb 17 19:47:58 +0000 2017	|	Ben Sasse	|	1480852568	|	832677990647603200	|	null	|	Pro-tip
I will be wearing my own wooden teeth. https://t.co/j3IBHFzmMz	|	$#%
Fri Feb 17 19:49:44 +0000 2017	|	Martin Heinrich	|	1099199839	|	832678437575749632	|	null	|	Proud to intro bills with @SenatorTomUdall to designate wilderness within #RioGrandedelNorte &amp; #OMDP4NM. https://t.co/HaI18b2YxJ	|	$#%
Fri Feb 17 19:53:07 +0000 2017	|	Jeff Flake	|	16056306	|	832679287396327424	|	null	|	Confirming @ScottPruittOK to lead @EPA means we can now work to address regs harming AZ's economic competitiveness https://t.co/0nIkh4mr7Q	|	$#%
Fri Feb 17 19:53:07 +0000 2017	|	Ben Sasse	|	1480852568	|	832679290068152320	|	null	|	This is almost exactly the way someone phrases it right before they turn down your invitation to homecoming... https://t.co/Wgw0RJwPek	|	$#%
Fri Feb 17 19:54:14 +0000 2017	|	Johnny Isakson	|	78403308	|	832679567596802048	|	null	|	It was announced this week that @FortBenning is growing again! https://t.co/LNEJr5btAP	|	$#%
Fri Feb 17 19:54:46 +0000 2017	|	Martin Heinrich	|	1099199839	|	832679702565249024	|	null	|	#RioGrandedelNorte &amp; #OMDP4NM's iconic landscapes should be protected so NM's natural heritage can flourish for gen… https://t.co/i5bWy6D19E	|	$#%
Fri Feb 17 19:58:08 +0000 2017	|	Chris Murphy	|	150078976	|	832680551328968704	|	null	|	Powerful piece from @CoreyHirsch. 1 in 5 people is coping with #mentalillness. Seeking help isn't weakness - it's s… https://t.co/Pb0x0AkCyh	|	$#%
Fri Feb 17 19:58:33 +0000 2017	|	Ron Wyden	|	250188760	|	832680654261219328	|	null	|	Looking forward to upcoming #2017townhalls starting Sat. in Clackamas &amp; Curry counties. Details on this week’s sked: https://t.co/TOpFeSgA3V	|	$#%
Fri Feb 17 19:59:32 +0000 2017	|	Chris Murphy	|	150078976	|	832680903499329536	|	null	|	About to go wheels up to represent US at Munich Security Conference w @SenJohnMcCain @marcorubio @SenWhitehouse. Should be interesting!	|	$#%
Fri Feb 17 20:00:09 +0000 2017	|	Kamala Harris	|	30354991	|	832681057275215872	|	null	|	All of my colleagues must turn their words into actions. The critical hour is upon us. 
https://t.co/QOwE7avxcp	|	$#%
Fri Feb 17 20:00:37 +0000 2017	|	Tom Cotton	|	968650362	|	832681176913551363	|	null	|	I enjoyed talking with representatives from LM Wind Power in Little Rock yesterday. Thanks for coming by! https://t.co/93hVj6xzgl	|	$#%
Fri Feb 17 20:02:03 +0000 2017	|	Senator Roy Blunt	|	21269970	|	832681538227548160	|	null	|	Scott Pruitt has the experience &amp; expertise to lead EPA &amp; rein in burdensome regs like #CPP, which would drive up u… https://t.co/g07mm9kZKG	|	$#%
Fri Feb 17 20:04:00 +0000 2017	|	Senator John Thune	|	296361085	|	832682028973711360	|	null	|	For me, every day revolves around what’s most important to South Dakota, and I wouldn't have it any other way. https://t.co/g2FDBlycsQ	|	$#%
Fri Feb 17 20:04:56 +0000 2017	|	Senator Joe Donnelly	|	216503958	|	832682260977430529	|	null	|	(1/2) Joe voted against moving forward with Scott Pruitt’s nomination to lead the EPA yesterday. https://t.co/3QoPzW6cLR	|	$#%
Fri Feb 17 20:05:12 +0000 2017	|	Senator Joe Donnelly	|	216503958	|	832682330875572224	|	null	|	(2/2) Joe missed final vote bc he’s meeting in E. Chicago w/ IN Gov on USS Lead Superfund Site recently declared a disaster emergency by IN.	|	$#%
Fri Feb 17 20:05:52 +0000 2017	|	Mark Warner	|	7429102	|	832682496848338945	|	null	|	Mande una carta a la agencia de inmigración demandando respuestas sobre redadas en Va. que han creado miedo y ansie… https://t.co/7IrdTKbpob	|	$#%
Fri Feb 17 20:13:51 +0000 2017	|	Tom Udall	|	60828944	|	832684506066808833	|	null	|	Voted against #PollutingPruitt, who has a long record of working to undermine EPA's clean air &amp; water goals. https://t.co/4cefn5BAk5	|	$#%
Fri Feb 17 20:16:11 +0000 2017	|	Senator Tim Kaine	|	172858784	|	832685094074720256	|	null	|	My wife Anne has a passion for education &amp; helping Virginia's children succeed. Proud to see her appointed to VA Board of Education!	|	$#%
Fri Feb 17 20:18:35 +0000 2017	|	Sen. Maggie Hassan	|	946549322	|	832685696825430016	|	null	|	Thanks to the brave Lily Carus &amp; @Avalanchecenter staff for working to keep visitors safe on Mt. Washington! https://t.co/zBwcSeZPGS	|	$#%
Fri Feb 17 20:20:30 +0000 2017	|	Senator Bob Corker	|	73303753	|	832686180948860930	|	null	|	Great to talk with Bryan Jordan, CEO of @First_Horizon, yesterday. The Memphis-based company employs more than 4,00… https://t.co/c1vPK5oVA8	|	$#%
Fri Feb 17 20:23:10 +0000 2017	|	Sheldon Whitehouse	|	242555999	|	832686849940295683	|	null	|	Proud to stand w/ the Rhode Islanders, their families &amp; all Americans fighting ALS to reintroduce my bill this week. https://t.co/jwtUBkoJUS	|	$#%
Fri Feb 17 20:23:09 +0000 2017	|	Sen Luther Strange	|	829794295355940900	|	832686848031944705	|	null	|	It was truly an honor to vote to confirm my friend @ScottPruittOK as the new EPA Director. https://t.co/0ndWDt89JY	|	$#%
Fri Feb 17 20:23:30 +0000 2017	|	Sheldon Whitehouse	|	242555999	|	832686936263241733	|	242555999	|	ALS poses plenty of tough challenges. Waiting for the benefits you’ve earned shouldn’t be one of them.	|	$#%
Fri Feb 17 20:24:07 +0000 2017	|	Sheldon Whitehouse	|	242555999	|	832687090118717440	|	242555999	|	Thanks @SenTomCotton @SenBillNelson &amp; @lisamurkowski for joining me to sponsor our bill to get those w/ ALS quicker access to their benefits	|	$#%
Fri Feb 17 20:27:28 +0000 2017	|	Sheldon Whitehouse	|	242555999	|	832687934729904136	|	null	|	Looking forward to joining @SenJohnMcCain at @MunSecConf. There’s bipartisan commitment in Congress to our NATO allies &amp; European partners.	|	$#%
Fri Feb 17 20:32:05 +0000 2017	|	Sen. Lamar Alexander	|	76649729	|	832689096090750976	|	null	|	Alexander statement on this week’s vote to protect due process rights of people with disabilities: https://t.co/S2DO2ufhhF	|	$#%
Fri Feb 17 20:32:40 +0000 2017	|	Tim Scott	|	217543151	|	832689241444409346	|	null	|	Voted for Scott Pruitt to be our next EPA Administrator. My statement here - https://t.co/7fl8F08DDC	|	$#%
Fri Feb 17 20:33:39 +0000 2017	|	Mike Enzi	|	291756142	|	832689490707759104	|	null	|	Special interests abuse #EAJA by pushing agendas through courts. I intro bill to follow taxpayers $ paid by courts. https://t.co/S80lOPn1oS	|	$#%
Fri Feb 17 20:37:54 +0000 2017	|	Sen. Tammy Baldwin	|	1074518754	|	832690559554719745	|	null	|	In Wisconsin we make things, and we know what a fine tuned machine looks like. This ain’t it. https://t.co/xnWvPy5XrD	|	$#%
Fri Feb 17 20:39:05 +0000 2017	|	Amy Klobuchar	|	33537967	|	832690856196972545	|	null	|	Congratulations to Minnetonka West Middle School for winning the regional National Science Bowl. Good luck in finals this spring! #STEM	|	$#%
Fri Feb 17 20:39:30 +0000 2017	|	Sen. Lisa Murkowski	|	18061669	|	832690962149183490	|	null	|	My statement on voting for Scott Pruitt as the next @EPA Administrator: https://t.co/MSne5IvBSP	|	$#%
Fri Feb 17 20:40:33 +0000 2017	|	Senator Ben Cardin	|	109071031	|	832691224020545538	|	null	|	Despite my and other Democrats' opposition, #ScottPruitt has been confirmed as head of the @EPA. I'll be watching his actions very closely.	|	$#%
Fri Feb 17 20:41:25 +0000 2017	|	Tom Udall	|	60828944	|	832691445483999233	|	null	|	Had a great talk w/ Pueblo of Laguna Governor Siow &amp; Council Members Trujillo &amp; Riley abt their Pueblo’s priorities… https://t.co/A87ySE4WjE	|	$#%
Fri Feb 17 20:42:59 +0000 2017	|	Tom Udall	|	60828944	|	832691838532268038	|	null	|	Had a great talk w/ Pueblo of Laguna Governor Siow &amp; Council members Trujillo &amp; Riley abt their Pueblo’s priorities… https://t.co/RKLNXfqgp5	|	$#%
Fri Feb 17 20:43:48 +0000 2017	|	Sen Dianne Feinstein	|	476256944	|	832692044330004480	|	null	|	(1/2) On Sunday, @60Minutes will air a vital segment on sex-abuse allegations against a USA Gymnastics team doctor. https://t.co/GYygORcHZ9	|	$#%
Fri Feb 17 20:44:20 +0000 2017	|	Sen Dianne Feinstein	|	476256944	|	832692179059355650	|	476256944	|	(2/2) I’m working on a bill to require USA Gymnastics &amp; adults working with athletes to immediately report alleged abuse to law enforcement.	|	$#%
Fri Feb 17 20:45:11 +0000 2017	|	Senator Ben Cardin	|	109071031	|	832692393115734017	|	null	|	Americans, of all political affiliations, need clean water, air, land. @EPA isn't a partisan agency. I'll make sure it doesn't become one.	|	$#%
Fri Feb 17 20:48:30 +0000 2017	|	Senator Ben Cardin	|	109071031	|	832693225496444929	|	null	|	#Pruitt made concrete promises to help Chesapeake Bay efforts. I'll hold him accountable to those promises - and to @EPA's broader mission.	|	$#%
Fri Feb 17 20:49:54 +0000 2017	|	Shelley Moore Capito	|	193794406	|	832693577197174785	|	null	|	Have a minute? Watch my weekly West Virginia video message: https://t.co/awHjNk8NV8	|	$#%
Fri Feb 17 20:52:28 +0000 2017	|	Chuck Schumer	|	17494010	|	832694224139087872	|	null	|	Not if @SenateDems have anything to say about it. We're fighting for the #ACA &amp; for you with everything we have. https://t.co/C7IZBuTou1	|	$#%
Fri Feb 17 20:56:01 +0000 2017	|	Sen. Maria Cantwell	|	117501995	|	832695115957219328	|	null	|	Need investigation into what happened during campaign w/ Russian interference &amp; if the White House covered up any ongoing illegal activity	|	$#%
Fri Feb 17 20:58:17 +0000 2017	|	Tim Scott	|	217543151	|	832695688756490241	|	null	|	.@MarkSanford &amp; I will host a town hall meeting tomorrow in Mt.Pleasant at 9AM. Details in graphic &amp; on website –… https://t.co/oB4AQyh5fV	|	$#%
Fri Feb 17 21:00:27 +0000 2017	|	Johnny Isakson	|	78403308	|	832696234800340993	|	null	|	We must use every tool possible in our fight against terrorism. https://t.co/0MRQ6ZLCsp	|	$#%
Fri Feb 17 21:00:35 +0000 2017	|	Tom Cotton	|	968650362	|	832696267826425856	|	null	|	It was great to meet with Arkansans in D.C. for the National Agricultural Aviation Association Board Meeting yester… https://t.co/Jz4onIMLek	|	$#%
Fri Feb 17 21:03:01 +0000 2017	|	Senator Roy Blunt	|	21269970	|	832696878919606272	|	null	|	ACE Kids Act better coordinates treatment to relieve burdens on families &amp; help more sick kids get quality care https://t.co/tT8SOoxBbe	|	$#%
Fri Feb 17 21:09:47 +0000 2017	|	Senator John Hoeven	|	382791093	|	832698581979009025	|	null	|	I joined bipartisan Senate majority to confirm Scott Pruitt to head the EPA. My statement: https://t.co/tnHb7QrEFF https://t.co/qohIRQdzTL	|	$#%
Fri Feb 17 21:10:01 +0000 2017	|	Kamala Harris	|	30354991	|	832698639206146049	|	null	|	There is deep uncertainty and pain within our immigrant communities. We must measure up to our ideals as a nation a… https://t.co/1eJuym5L1X	|	$#%
Fri Feb 17 21:11:09 +0000 2017	|	John McCain	|	19394188	|	832698924704034818	|	null	|	We come to @MunSecConf every yr to revitalize common moral purpose that our values are worth fighting for https://t.co/yvvLThcnCm #MSC2017	|	$#%
Fri Feb 17 21:14:09 +0000 2017	|	Senator John Boozman	|	5558312	|	832699679804583938	|	null	|	Pleased to serve as chairman of 3 key subcommittees this Congress. 
https://t.co/MXz80QGDO5	|	$#%
Fri Feb 17 21:17:27 +0000 2017	|	Sen. Patrick Leahy	|	242836537	|	832700513258844160	|	null	|	I worry that confirming #Pruitt will turn the Environmental Protection Agency into the “Polluters Protection Agency” https://t.co/C8SvjumEls	|	$#%
Fri Feb 17 21:19:03 +0000 2017	|	Sen. Patrick Leahy	|	242836537	|	832700915484282880	|	null	|	Senator Patrick Leahy’s Full Statement On His NO Vote On The #Pruitt Nomination For #EPA Administrator -- LINK: https://t.co/C8SvjumEls	|	$#%
Fri Feb 17 21:24:19 +0000 2017	|	Senator Dick Durbin	|	247334603	|	832702239873519617	|	null	|	Three beautiful children under age 12 were fatally shot in Chicago this past week. Thoughts and prayers are not eno… https://t.co/yjtb9dIRpI	|	$#%
Fri Feb 17 21:25:19 +0000 2017	|	Senator Bob Menendez	|	18695134	|	832702492970360835	|	null	|	Update: USDA bends, releases some animal abuse data, but not enough.  To protect cats like Wednesday we cant give a… https://t.co/0mi75cvdZi	|	$#%
Fri Feb 17 21:25:58 +0000 2017	|	Senator Bob Corker	|	73303753	|	832702653633138691	|	null	|	I urge Turkey to release captive U.S. pastor Andrew Brunson. My letter with 78 members of Congress to @RT_Erdogan: https://t.co/gRRGvfqyC4	|	$#%
Fri Feb 17 21:29:34 +0000 2017	|	Senator Dick Durbin	|	247334603	|	832703562526240768	|	247334603	|	I urge our President to step away from Twitter&amp; provide a surge in federal resources to address Chicago violence, e… https://t.co/vAtkJUpafm	|	$#%
Fri Feb 17 21:31:04 +0000 2017	|	Johnny Isakson	|	78403308	|	832703937895505921	|	null	|	I sent a letter yesterday to @SecElaineChao asking for the lifesaving “speed limiter rule” to quickly be enacted. https://t.co/vvuChBRDh8	|	$#%
Fri Feb 17 21:31:25 +0000 2017	|	Mike Lee	|	88784440	|	832704028349861890	|	null	|	Congratulations to @AGScottPruitt on his confirmation to head the @EPA. He is the right man for the job: https://t.co/sFgGIJVdjy	|	$#%
Fri Feb 17 21:33:35 +0000 2017	|	Senator Bob Menendez	|	18695134	|	832704573986869249	|	18695134	|	2. Restoring only SOME animal cruelty data to USDA website will do nothing to prevent puppy mills and others who pr… https://t.co/XJlGOUc0EY	|	$#%
Fri Feb 17 21:35:41 +0000 2017	|	Tom Udall	|	60828944	|	832705101227651072	|	null	|	.@SenateDems and I are demanding DHS IG Roth investigate whether @POTUS violated the Constitution’s Domestic Emolum… https://t.co/7l5aELR6tl	|	$#%
Fri Feb 17 21:36:42 +0000 2017	|	Bill Cassidy	|	55677432	|	832705354987233286	|	null	|	Pete Maravich, LSU great and all around legend #GEAUXTIGERS https://t.co/GMOvwYlya9	|	$#%
Fri Feb 17 21:37:42 +0000 2017	|	SenDanSullivan	|	2891210047	|	832705608075710464	|	null	|	.@AKScottPruitt understands #EPA must respect rule of law, input of states. Proud to confirm him as administrator. https://t.co/LxQNbO1fHQ	|	$#%
Fri Feb 17 21:39:34 +0000 2017	|	JohnCornyn	|	13218102	|	832706078819315714	|	null	|	Shocking how much allegedly classified info is reported by gullible reporters who are manipulated in the process of reporting fake news.	|	$#%
Fri Feb 17 21:40:17 +0000 2017	|	JohnCornyn	|	13218102	|	832706258620788736	|	null	|	Leaking classified info is a crime that endangers American lives too	|	$#%
Fri Feb 17 21:41:22 +0000 2017	|	Tom Udall	|	60828944	|	832706532538068993	|	60828944	|	Is @POTUS enriching himself w/taxpayer $ when DHS provides security at Mar-a-Lago &amp; for his family’s biz travel? https://t.co/IjZOGfz8tx	|	$#%
Fri Feb 17 21:42:21 +0000 2017	|	Senator Dick Durbin	|	247334603	|	832706779251302402	|	247334603	|	Read the letter that @SenDuckworth &amp; I sent Pres Trump showing how he can do more than tweet about Chicago violence… https://t.co/fA9aZwmA6s	|	$#%
Fri Feb 17 21:44:24 +0000 2017	|	Senator Dick Durbin	|	247334603	|	832707295003897856	|	247334603	|	Congress also must work to close gaps in gun laws. Shamefully, the GOP voted this week to weaken gun background checks	|	$#%
Fri Feb 17 21:47:00 +0000 2017	|	Mike Enzi	|	291756142	|	832707949520777216	|	null	|	.@SenJohnBarrasso, @Liz_Cheney and I intro'd bill to track taxpayers $ paid by courts to special interests groups.  https://t.co/S80lOP5q0i	|	$#%
